ID,Category,Series,Model,Name,Tsubaki_Code,Spec_pitch_mm,Spec_pitch_inch,Spec_strands,Spec_tensile_strength_kn,Spec_allowable_load_kn,Spec_weight_kg_per_m,Spec_material,Spec_temperature_range,Spec_surface_treatment,Features,Applications,Spec_lubrication,Spec_corrosion_resistance,Spec_strength_improvement,Spec_compatible_chain,Spec_tooth_count,Spec_pitch_diameter_mm,Spec_outside_diameter_mm,Spec_hub_type,Spec_hub_name,Spec_max_bore_mm,Spec_hardness,Spec_width_mm,Spec_roller_type,Spec_max_allowable_load_kn,Spec_tooth_profile,Spec_cord,Spec_max_speed_mps,Spec_reduction_ratio,Spec_input_power_kw,Spec_output_torque_nm,Spec_backlash_arcmin,Spec_efficiency_percent,Spec_rated_torque_nm,Spec_bore_range_mm,Spec_coupling_type,Spec_max_rpm,Spec_thrust_kn,Spec_stroke_mm,Spec_speed_mm_per_min,Spec_positioning_accuracy,Spec_height_mm,Spec_bend_radius_mm,Spec_material_name
TSK_5100,Sprocket,ANSI #100,SP100-12T-C-S45C,#100 Chain Sprocket 12T Type C S45C,SP100-12T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,12.0,121.28,141.12,C,Taper Lock,97.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5101,Sprocket,ANSI #100,SP100-12T-C-SUS304,#100 Chain Sprocket 12T Type C SUS304,SP100-12T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,12.0,121.28,141.12,C,Taper Lock,97.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5102,Sprocket,ANSI #100,SP100-12T-C-HRC45,#100 Chain Sprocket 12T Type C HRC45,SP100-12T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,12.0,121.28,141.12,C,Taper Lock,97.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5103,Sprocket,ANSI #100,SP100-13T-A-S45C,#100 Chain Sprocket 13T Type A S45C,SP100-13T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,A,Plain Bore,78.8,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5104,Sprocket,ANSI #100,SP100-13T-A-SUS304,#100 Chain Sprocket 13T Type A SUS304,SP100-13T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,A,Plain Bore,78.8,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5105,Sprocket,ANSI #100,SP100-13T-A-HRC45,#100 Chain Sprocket 13T Type A HRC45,SP100-13T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,A,Plain Bore,78.8,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5106,Sprocket,ANSI #100,SP100-13T-B-S45C,#100 Chain Sprocket 13T Type B S45C,SP100-13T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,B,Finished Bore,92.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5107,Sprocket,ANSI #100,SP100-13T-B-SUS304,#100 Chain Sprocket 13T Type B SUS304,SP100-13T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,B,Finished Bore,92.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5108,Sprocket,ANSI #100,SP100-13T-B-HRC45,#100 Chain Sprocket 13T Type B HRC45,SP100-13T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,B,Finished Bore,92.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5109,Sprocket,ANSI #100,SP100-13T-C-S45C,#100 Chain Sprocket 13T Type C S45C,SP100-13T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,C,Taper Lock,105.1,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5110,Sprocket,ANSI #100,SP100-13T-C-SUS304,#100 Chain Sprocket 13T Type C SUS304,SP100-13T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,C,Taper Lock,105.1,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5111,Sprocket,ANSI #100,SP100-13T-C-HRC45,#100 Chain Sprocket 13T Type C HRC45,SP100-13T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,13.0,131.38,151.23,C,Taper Lock,105.1,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5112,Sprocket,ANSI #100,SP100-14T-A-S45C,#100 Chain Sprocket 14T Type A S45C,SP100-14T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,A,Plain Bore,84.9,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5113,Sprocket,ANSI #100,SP100-14T-A-SUS304,#100 Chain Sprocket 14T Type A SUS304,SP100-14T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,A,Plain Bore,84.9,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5114,Sprocket,ANSI #100,SP100-14T-A-HRC45,#100 Chain Sprocket 14T Type A HRC45,SP100-14T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,A,Plain Bore,84.9,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5115,Sprocket,ANSI #100,SP100-14T-B-S45C,#100 Chain Sprocket 14T Type B S45C,SP100-14T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,B,Finished Bore,99.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5116,Sprocket,ANSI #100,SP100-14T-B-SUS304,#100 Chain Sprocket 14T Type B SUS304,SP100-14T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,B,Finished Bore,99.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5117,Sprocket,ANSI #100,SP100-14T-B-HRC45,#100 Chain Sprocket 14T Type B HRC45,SP100-14T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,B,Finished Bore,99.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5118,Sprocket,ANSI #100,SP100-14T-C-S45C,#100 Chain Sprocket 14T Type C S45C,SP100-14T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,C,Taper Lock,113.2,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5119,Sprocket,ANSI #100,SP100-14T-C-SUS304,#100 Chain Sprocket 14T Type C SUS304,SP100-14T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,C,Taper Lock,113.2,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5120,Sprocket,ANSI #100,SP100-14T-C-HRC45,#100 Chain Sprocket 14T Type C HRC45,SP100-14T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,14.0,141.49,161.33,C,Taper Lock,113.2,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5121,Sprocket,ANSI #100,SP100-15T-A-S45C,#100 Chain Sprocket 15T Type A S45C,SP100-15T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,A,Plain Bore,91.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5122,Sprocket,ANSI #100,SP100-15T-A-SUS304,#100 Chain Sprocket 15T Type A SUS304,SP100-15T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,A,Plain Bore,91.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5123,Sprocket,ANSI #100,SP100-15T-A-HRC45,#100 Chain Sprocket 15T Type A HRC45,SP100-15T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,A,Plain Bore,91.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5124,Sprocket,ANSI #100,SP100-15T-B-S45C,#100 Chain Sprocket 15T Type B S45C,SP100-15T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,B,Finished Bore,106.1,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5125,Sprocket,ANSI #100,SP100-15T-B-SUS304,#100 Chain Sprocket 15T Type B SUS304,SP100-15T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,B,Finished Bore,106.1,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5126,Sprocket,ANSI #100,SP100-15T-B-HRC45,#100 Chain Sprocket 15T Type B HRC45,SP100-15T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,B,Finished Bore,106.1,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5127,Sprocket,ANSI #100,SP100-15T-C-S45C,#100 Chain Sprocket 15T Type C S45C,SP100-15T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,C,Taper Lock,121.3,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5128,Sprocket,ANSI #100,SP100-15T-C-SUS304,#100 Chain Sprocket 15T Type C SUS304,SP100-15T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,C,Taper Lock,121.3,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5129,Sprocket,ANSI #100,SP100-15T-C-HRC45,#100 Chain Sprocket 15T Type C HRC45,SP100-15T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,15.0,151.6,171.44,C,Taper Lock,121.3,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5130,Sprocket,ANSI #100,SP100-16T-A-S45C,#100 Chain Sprocket 16T Type A S45C,SP100-16T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,A,Plain Bore,97.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5131,Sprocket,ANSI #100,SP100-16T-A-SUS304,#100 Chain Sprocket 16T Type A SUS304,SP100-16T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,A,Plain Bore,97.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5132,Sprocket,ANSI #100,SP100-16T-A-HRC45,#100 Chain Sprocket 16T Type A HRC45,SP100-16T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,A,Plain Bore,97.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5133,Sprocket,ANSI #100,SP100-16T-B-S45C,#100 Chain Sprocket 16T Type B S45C,SP100-16T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,B,Finished Bore,113.2,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5134,Sprocket,ANSI #100,SP100-16T-B-SUS304,#100 Chain Sprocket 16T Type B SUS304,SP100-16T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,B,Finished Bore,113.2,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5135,Sprocket,ANSI #100,SP100-16T-B-HRC45,#100 Chain Sprocket 16T Type B HRC45,SP100-16T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,B,Finished Bore,113.2,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5136,Sprocket,ANSI #100,SP100-16T-C-S45C,#100 Chain Sprocket 16T Type C S45C,SP100-16T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,C,Taper Lock,129.4,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5137,Sprocket,ANSI #100,SP100-16T-C-SUS304,#100 Chain Sprocket 16T Type C SUS304,SP100-16T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,C,Taper Lock,129.4,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5138,Sprocket,ANSI #100,SP100-16T-C-HRC45,#100 Chain Sprocket 16T Type C HRC45,SP100-16T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,16.0,161.7,181.55,C,Taper Lock,129.4,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5139,Sprocket,ANSI #100,SP100-17T-A-S45C,#100 Chain Sprocket 17T Type A S45C,SP100-17T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5140,Sprocket,ANSI #100,SP100-17T-A-SUS304,#100 Chain Sprocket 17T Type A SUS304,SP100-17T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5141,Sprocket,ANSI #100,SP100-17T-A-HRC45,#100 Chain Sprocket 17T Type A HRC45,SP100-17T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5142,Sprocket,ANSI #100,SP100-17T-B-S45C,#100 Chain Sprocket 17T Type B S45C,SP100-17T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,B,Finished Bore,120.3,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5143,Sprocket,ANSI #100,SP100-17T-B-SUS304,#100 Chain Sprocket 17T Type B SUS304,SP100-17T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,B,Finished Bore,120.3,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5144,Sprocket,ANSI #100,SP100-17T-B-HRC45,#100 Chain Sprocket 17T Type B HRC45,SP100-17T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,B,Finished Bore,120.3,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5145,Sprocket,ANSI #100,SP100-17T-C-S45C,#100 Chain Sprocket 17T Type C S45C,SP100-17T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,C,Taper Lock,137.4,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5146,Sprocket,ANSI #100,SP100-17T-C-SUS304,#100 Chain Sprocket 17T Type C SUS304,SP100-17T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,C,Taper Lock,137.4,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5147,Sprocket,ANSI #100,SP100-17T-C-HRC45,#100 Chain Sprocket 17T Type C HRC45,SP100-17T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,17.0,171.81,191.65,C,Taper Lock,137.4,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5148,Sprocket,ANSI #100,SP100-18T-A-S45C,#100 Chain Sprocket 18T Type A S45C,SP100-18T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5149,Sprocket,ANSI #100,SP100-18T-A-SUS304,#100 Chain Sprocket 18T Type A SUS304,SP100-18T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5150,Sprocket,ANSI #100,SP100-18T-A-HRC45,#100 Chain Sprocket 18T Type A HRC45,SP100-18T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5151,Sprocket,ANSI #100,SP100-18T-B-S45C,#100 Chain Sprocket 18T Type B S45C,SP100-18T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,B,Finished Bore,127.3,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5152,Sprocket,ANSI #100,SP100-18T-B-SUS304,#100 Chain Sprocket 18T Type B SUS304,SP100-18T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,B,Finished Bore,127.3,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5153,Sprocket,ANSI #100,SP100-18T-B-HRC45,#100 Chain Sprocket 18T Type B HRC45,SP100-18T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,B,Finished Bore,127.3,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5154,Sprocket,ANSI #100,SP100-18T-C-S45C,#100 Chain Sprocket 18T Type C S45C,SP100-18T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,C,Taper Lock,145.5,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5155,Sprocket,ANSI #100,SP100-18T-C-SUS304,#100 Chain Sprocket 18T Type C SUS304,SP100-18T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,C,Taper Lock,145.5,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5156,Sprocket,ANSI #100,SP100-18T-C-HRC45,#100 Chain Sprocket 18T Type C HRC45,SP100-18T-C-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,18.0,181.91,201.76,C,Taper Lock,145.5,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5157,Sprocket,ANSI #100,SP100-19T-A-S45C,#100 Chain Sprocket 19T Type A S45C,SP100-19T-A-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,A,Plain Bore,100.0,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5158,Sprocket,ANSI #100,SP100-19T-A-SUS304,#100 Chain Sprocket 19T Type A SUS304,SP100-19T-A-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,A,Plain Bore,100.0,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5159,Sprocket,ANSI #100,SP100-19T-A-HRC45,#100 Chain Sprocket 19T Type A HRC45,SP100-19T-A-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,A,Plain Bore,100.0,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5160,Sprocket,ANSI #100,SP100-19T-B-S45C,#100 Chain Sprocket 19T Type B S45C,SP100-19T-B-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,B,Finished Bore,134.4,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5161,Sprocket,ANSI #100,SP100-19T-B-SUS304,#100 Chain Sprocket 19T Type B SUS304,SP100-19T-B-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,B,Finished Bore,134.4,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
TSK_5162,Sprocket,ANSI #100,SP100-19T-B-HRC45,#100 Chain Sprocket 19T Type B HRC45,SP100-19T-B-HRC45,31.75,,,,,,HRC45,-20°C to 150°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,B,Finished Bore,134.4,HRC40-50,,,,,,,,,,,,,,,,,,,,,,Hardened Steel
TSK_5163,Sprocket,ANSI #100,SP100-19T-C-S45C,#100 Chain Sprocket 19T Type C S45C,SP100-19T-C-S45C,31.75,,,,,,S45C,-20°C to 120°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,C,Taper Lock,153.6,HRC25-35,,,,,,,,,,,,,,,,,,,,,,Carbon Steel
TSK_5164,Sprocket,ANSI #100,SP100-19T-C-SUS304,#100 Chain Sprocket 19T Type C SUS304,SP100-19T-C-SUS304,31.75,,,,,,SUS304,-200°C to 400°C,,"Precision Machined, ANSI Standard, High Quality","Power Transmission, Conveyor Systems, Industrial Drives",,,,#100,19.0,192.02,211.86,C,Taper Lock,153.6,HRC20-30,,,,,,,,,,,,,,,,,,,,,,Stainless Steel
